customer_id,age,gender,city,state,tier,language_preference,income_type_declared,avg_monthly_income,income_pattern,avg_income_per_credit,income_credit_count,income_interval_days_mean,income_interval_days_std,income_amount_cv,rolling_income_30d_mean,rolling_income_30d_std,avg_monthly_savings_rate,savings_rate_trend,balance_trend,has_active_loans,num_active_loans,total_monthly_emi,emi_to_income_ratio,missed_emi_count,late_emi_count,emi_on_time_rate,max_days_late,essential_spend_share,discretionary_spend_share,cash_withdrawal_share,new_device_rate,new_beneficiary_rate,new_merchant_rate,txn_velocity_last_7d,num_distinct_devices,data_coverage_score,data_quality_score,overall_confidence_score,overall_confidence_band,data_coverage_note,overall_confidence,profile_computed_at,archetype_ground_truth,split
cust_6b62e700ba,50,Female,Mumbai,Maharashtra,Tier 1,English,gig_irregular,14331.15,gig_irregular,2300.06,81,3.85,1.42,0.472,18572.11,1107.65,0.7126,0.00075,11101.02,True,1,8575.26,0.598,0,0,1.0,0,0.692,0.308,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.253600+00:00,gig_irregular,test
cust_27435a7c8c,31,Other,Indore,Madhya Pradesh,Tier 2,Telugu,salaried,66108.22,salaried_regular,71617.24,12,29.45,1.23,0.0,143234.48,0.0,0.4329,-0.01467,31301.17,True,1,6129.46,0.093,0,0,1.0,0,0.562,0.333,0.136,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.268052+00:00,stable_salaried,train
cust_3460c4a02a,56,Other,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,68585.44,salaried_regular,74300.89,12,29.73,0.96,0.0,74300.89,0.0,0.4467,-0.03054,34701.06,True,1,21061.59,0.307,0,0,1.0,0,0.501,0.365,0.128,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.284586+00:00,stable_salaried,train
cust_59813246ee,27,Female,Guna,Madhya Pradesh,Tier 3,Hindi,salaried,78222.28,salaried_regular,78222.28,12,29.73,1.05,0.0,78222.28,0.0,0.5161,-0.01114,40744.37,True,1,11674.6,0.149,0,0,1.0,0,0.494,0.393,0.154,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.301213+00:00,stable_salaried,train
cust_71bacca0c0,52,Female,Guna,Madhya Pradesh,Tier 3,Telugu,salaried,27849.89,mixed_or_business,30170.71,12,30.27,2.96,0.372,11935.67,0.0,0.0018,-0.17011,5083.32,True,1,9469.95,0.34,2,2,0.667,999,0.866,0.021,0.324,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.315090+00:00,financially_stressed,train
cust_53a28536a5,21,Other,Delhi,Delhi,Tier 1,English,salaried,25031.4,mixed_or_business,27117.35,12,30.0,2.09,0.372,10727.74,0.0,-0.1088,-0.19691,3731.97,True,1,5570.36,0.223,3,2,0.583,999,0.872,0.01,0.373,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.329144+00:00,financially_stressed,train
cust_73d0137102,32,Male,Indore,Madhya Pradesh,Tier 2,English,salaried,66135.34,salaried_regular,66135.34,12,29.27,0.62,0.0,132270.68,0.0,0.432,-0.02051,26410.52,True,2,31369.95,0.474,0,0,1.0,0,0.481,0.355,0.127,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.334677+00:00,stable_salaried,train
cust_857cfa839c,22,Female,Mumbai,Maharashtra,Tier 1,Gujarati,salaried,69995.68,salaried_regular,75828.65,12,29.45,1.08,0.0,151657.3,0.0,0.4699,-0.01464,33933.41,True,1,11522.6,0.165,0,0,1.0,0,0.491,0.347,0.172,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.351331+00:00,stable_salaried,train
cust_97eed13814,60,Female,Jhansi,Uttar Pradesh,Tier 3,English,gig_irregular,15387.35,gig_irregular,2247.59,89,3.57,1.39,0.441,17656.77,514.75,0.7037,0.00412,11868.03,False,0,0.0,0.0,0,0,1.0,0,0.62,0.38,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.366638+00:00,gig_irregular,train
cust_79ede6eb36,36,Male,Indore,Madhya Pradesh,Tier 2,Gujarati,salaried,67147.18,salaried_regular,72742.78,12,29.64,0.77,0.0,145485.56,0.0,0.4425,-0.02495,32616.02,True,1,15492.72,0.231,0,0,1.0,0,0.492,0.362,0.074,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.381327+00:00,stable_salaried,test
cust_c5a0f168a5,56,Other,Jhansi,Uttar Pradesh,Tier 3,Tamil,salaried,78694.79,salaried_regular,85252.69,12,29.27,0.75,0.0,170505.38,0.0,0.455,-0.02462,37399.68,True,1,13278.3,0.169,0,0,1.0,0,0.541,0.374,0.211,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.393222+00:00,stable_salaried,test
cust_2e2e184530,58,Female,Deoria,Uttar Pradesh,Tier 4,Gujarati,salaried,26990.3,mixed_or_business,29239.49,12,29.91,2.75,0.372,23134.54,0.0,0.0617,-0.16432,7737.48,True,1,2341.69,0.087,2,3,0.583,999,0.97,0.03,0.191,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.401639+00:00,financially_stressed,train
cust_b5b856b232,22,Male,Indore,Madhya Pradesh,Tier 2,Tamil,salaried,73078.84,salaried_regular,79168.74,12,29.55,0.99,0.0,79168.74,0.0,0.4636,-0.02094,27295.23,True,1,11180.27,0.153,0,0,1.0,0,0.397,0.252,0.082,0.0723,0.0723,0.0723,7,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.418735+00:00,fraud_scenario,train
cust_1bfda98032,33,Male,Bilaspur,Chhattisgarh,Tier 3,Hindi,gig_irregular,14709.08,gig_irregular,2172.93,88,3.57,1.45,0.469,14014.19,1304.05,0.638,0.00376,10245.64,True,1,13041.4,0.887,0,0,1.0,0,0.706,0.294,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.434579+00:00,gig_irregular,test
cust_07deec73c4,60,Male,Bengaluru,Karnataka,Tier 1,Hindi,salaried,29150.84,mixed_or_business,31580.08,12,30.18,2.59,0.372,12493.22,0.0,-0.0299,-0.16842,5046.55,True,1,11439.85,0.392,4,1,0.583,999,0.909,0.022,0.157,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.451040+00:00,financially_stressed,test
cust_a2fb20429b,46,Female,Mumbai,Maharashtra,Tier 1,Marathi,salaried,59014.03,salaried_regular,63931.87,12,29.27,0.96,0.0,127863.74,0.0,0.4951,-0.0329,31690.93,True,2,27400.99,0.464,0,0,1.0,0,0.521,0.381,0.183,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.463853+00:00,stable_salaried,train
cust_7763c2d5a7,53,Male,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,26222.13,mixed_or_business,28407.31,12,30.27,4.0,0.372,11238.06,0.0,0.0282,-0.16004,5195.8,True,1,12728.44,0.485,3,3,0.5,999,0.924,0.03,0.236,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.468411+00:00,financially_stressed,train
cust_1da1e62387,59,Male,Guna,Madhya Pradesh,Tier 3,Marathi,salaried,72860.04,salaried_regular,78931.71,12,29.55,0.89,0.0,157863.42,0.0,0.4076,-0.02028,26755.73,True,2,46800.02,0.642,0,0,1.0,0,0.384,0.267,0.092,0.0698,0.0698,0.0698,8,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.484516+00:00,fraud_scenario,train
cust_387452dec6,31,Other,Guna,Madhya Pradesh,Tier 3,Kannada,salaried,37390.37,salaried_regular,40506.23,12,29.45,0.5,0.0,40506.23,0.0,0.507,-0.00896,20553.73,True,1,15393.51,0.412,0,0,1.0,0,0.545,0.365,0.144,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.500952+00:00,stable_salaried,train
cust_6179254957,58,Male,Mumbai,Maharashtra,Tier 1,Gujarati,salaried,39994.99,mixed_or_business,43327.91,12,30.09,2.11,0.372,34281.42,0.0,-0.0444,-0.17454,5647.88,True,2,23934.71,0.598,5,3,0.667,999,0.872,0.025,0.209,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.518022+00:00,financially_stressed,train
cust_333cdd6cf6,36,Female,Delhi,Delhi,Tier 1,Gujarati,salaried,49918.73,salaried_regular,54078.62,12,29.36,0.64,0.0,54078.62,0.0,0.4879,-0.02086,26641.26,True,1,3126.15,0.063,0,0,1.0,0,0.546,0.362,0.201,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.530638+00:00,stable_salaried,train
cust_5df7653693,39,Other,Delhi,Delhi,Tier 1,Telugu,gig_irregular,15449.32,gig_irregular,2183.06,92,3.36,1.51,0.457,21921.78,843.21,0.6281,0.00309,10107.09,True,1,3576.74,0.232,0,0,1.0,0,0.698,0.302,0.0,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.543783+00:00,gig_irregular,train
cust_f3668b262f,30,Female,Bilaspur,Chhattisgarh,Tier 3,Gujarati,salaried,77951.53,salaried_regular,84447.49,12,29.45,0.5,0.0,168894.98,0.0,0.4602,-0.02292,39628.72,True,1,3738.86,0.048,0,0,1.0,0,0.495,0.357,0.107,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.559477+00:00,stable_salaried,train
cust_70616c65ff,38,Other,Bilaspur,Chhattisgarh,Tier 3,English,salaried,38477.53,mixed_or_business,41683.99,12,30.27,3.28,0.372,32980.74,0.0,0.0923,-0.13978,8305.83,True,1,23295.17,0.605,2,1,0.75,999,0.926,0.021,0.147,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.569951+00:00,financially_stressed,test
cust_354eb8e88f,30,Other,Coimbatore,Tamil Nadu,Tier 2,Hindi,salaried,32657.91,mixed_or_business,35379.4,12,29.91,2.78,0.372,27992.5,0.0,-0.0931,-0.21364,7001.27,True,2,38211.98,1.17,4,5,0.625,999,0.911,0.02,0.161,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.584711+00:00,financially_stressed,train
cust_4080cc9fea,56,Other,Bengaluru,Karnataka,Tier 1,English,salaried,29581.61,mixed_or_business,32046.75,12,29.91,3.94,0.372,12677.83,0.0,-0.0036,-0.17021,6174.63,True,1,9953.24,0.336,2,1,0.75,999,0.889,0.027,0.224,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.601249+00:00,financially_stressed,train
cust_a706cec6e0,24,Male,Delhi,Delhi,Tier 1,English,salaried,44724.92,salaried_regular,48452.0,12,29.36,0.98,0.0,96904.0,0.0,0.444,-0.02884,20675.28,True,1,13938.75,0.312,0,0,1.0,0,0.5,0.364,0.189,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.601249+00:00,stable_salaried,train
cust_c92dd4b6a9,60,Female,Chhindwara,Madhya Pradesh,Tier 4,Gujarati,salaried,32567.12,mixed_or_business,35281.05,12,30.18,3.59,0.372,13957.34,0.0,-0.0967,-0.21255,6827.66,True,1,23927.12,0.735,2,1,0.75,999,0.909,0.008,0.288,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.623753+00:00,financially_stressed,test
cust_214088db8c,47,Male,Nagpur,Maharashtra,Tier 2,Hindi,salaried,79058.18,salaried_regular,85646.36,12,29.55,0.78,0.0,85646.36,0.0,0.4528,-0.02135,41028.85,True,1,18238.0,0.231,0,0,1.0,0,0.504,0.362,0.132,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.634259+00:00,stable_salaried,train
cust_b46619ffe5,59,Other,Guna,Madhya Pradesh,Tier 3,Bengali,salaried,24168.54,mixed_or_business,26182.58,12,30.09,2.75,0.372,10357.94,0.0,0.0376,-0.14635,3672.33,True,1,5640.73,0.233,2,4,0.5,999,0.898,0.0,0.158,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.651601+00:00,financially_stressed,train
cust_41e1a8c0e3,30,Male,Deoria,Uttar Pradesh,Tier 4,English,salaried,43921.4,salaried_regular,47581.52,12,29.27,0.86,0.0,95163.04,0.0,0.4141,-0.0147,20248.68,True,1,11247.21,0.256,0,0,1.0,0,0.491,0.31,0.112,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.663948+00:00,stable_salaried,train
cust_46626c7d1d,55,Female,Indore,Madhya Pradesh,Tier 2,Hindi,salaried,29714.0,mixed_or_business,32190.16,12,30.27,3.16,0.372,12734.57,0.0,0.0361,-0.17172,8029.23,True,1,20936.33,0.705,4,1,0.583,999,0.929,0.033,0.121,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.677987+00:00,financially_stressed,train
cust_fdca3eef71,50,Male,Deoria,Uttar Pradesh,Tier 4,Hindi,salaried,37108.1,salaried_regular,40200.44,12,29.64,1.07,0.0,80400.88,0.0,0.4637,-0.02663,18902.8,True,1,2256.73,0.061,0,0,1.0,0,0.51,0.374,0.067,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.686062+00:00,stable_salaried,train
cust_eb82b5dc9f,38,Male,Jhansi,Uttar Pradesh,Tier 3,Hindi,gig_irregular,16520.66,gig_irregular,2284.77,94,3.24,1.51,0.481,22038.28,1229.72,0.647,-0.01146,11408.11,False,0,0.0,0.0,0,0,1.0,0,0.721,0.279,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.700868+00:00,gig_irregular,train
cust_5cb170f553,22,Male,Indore,Madhya Pradesh,Tier 2,English,salaried,30534.58,mixed_or_business,33079.13,12,30.27,4.07,0.372,13086.25,0.0,-0.0444,-0.18562,6593.98,True,1,9032.11,0.296,3,1,0.667,999,0.885,0.029,0.332,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.717754+00:00,financially_stressed,train
cust_8765d7576f,41,Male,Bilaspur,Chhattisgarh,Tier 3,Gujarati,gig_irregular,14861.16,gig_irregular,2272.88,85,3.7,1.45,0.443,12934.32,891.7,0.7764,0.00075,11906.85,False,0,0.0,0.0,0,0,1.0,0,0.642,0.358,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.730686+00:00,gig_irregular,train
cust_8707c03577,60,Other,Indore,Madhya Pradesh,Tier 2,English,salaried,43696.62,salaried_regular,47338.0,12,29.36,0.77,0.0,94676.0,0.0,0.4168,-0.02781,16201.52,True,2,13437.96,0.308,0,0,1.0,0,0.382,0.231,0.117,0.0488,0.0488,0.0488,4,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.742544+00:00,fraud_scenario,train
cust_d42169901a,47,Female,Delhi,Delhi,Tier 1,English,gig_irregular,15866.96,gig_irregular,2242.07,92,3.38,1.55,0.429,25337.22,1006.85,0.7168,0.01406,12889.6,False,0,0.0,0.0,0,0,1.0,0,0.631,0.369,0.0,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.751645+00:00,gig_irregular,train
cust_b570fe1076,22,Other,Bilaspur,Chhattisgarh,Tier 3,Gujarati,gig_irregular,15525.97,gig_irregular,2293.61,88,3.56,1.43,0.411,15370.57,952.21,0.6953,0.00299,11834.46,False,0,0.0,0.0,0,0,1.0,0,0.38,0.62,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.766722+00:00,gig_irregular,train
cust_8d6d521f23,59,Female,Delhi,Delhi,Tier 1,Hindi,salaried,43922.91,salaried_regular,47583.15,12,29.45,0.89,0.0,47583.15,0.0,0.4848,-0.03058,22864.28,True,1,15072.18,0.343,0,0,1.0,0,0.538,0.324,0.093,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.767890+00:00,stable_salaried,train
cust_a3ce407f54,41,Male,Jhansi,Uttar Pradesh,Tier 3,Marathi,salaried,46507.53,salaried_regular,50383.16,12,29.36,0.88,0.0,50383.16,0.0,0.4459,-0.02196,23780.48,True,1,4880.7,0.105,0,0,1.0,0,0.538,0.347,0.154,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.785091+00:00,stable_salaried,train
cust_cac92d08a6,24,Other,Guna,Madhya Pradesh,Tier 3,Bengali,gig_irregular,15724.89,gig_irregular,2198.1,93,3.37,1.57,0.464,16579.83,549.81,0.7123,-0.00186,12663.77,False,0,0.0,0.0,0,0,1.0,0,0.537,0.463,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.801412+00:00,gig_irregular,test
cust_ca1ed29d3a,51,Female,Nagpur,Maharashtra,Tier 2,Tamil,salaried,39467.31,salaried_regular,42756.25,12,29.55,0.99,0.0,85512.5,0.0,0.4044,-0.01847,16369.25,True,1,7090.25,0.18,0,0,1.0,0,0.462,0.338,0.094,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.817699+00:00,stable_salaried,train
cust_698cc4601a,46,Other,Mumbai,Maharashtra,Tier 1,Tamil,salaried,34681.66,salaried_regular,37571.8,12,29.55,0.89,0.0,75143.6,0.0,0.4523,-0.03059,11833.86,True,1,10015.55,0.289,0,0,1.0,0,0.349,0.199,0.078,0.0602,0.0602,0.0602,5,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.834905+00:00,fraud_scenario,train
cust_b8d5a79b82,34,Female,Mumbai,Maharashtra,Tier 1,English,gig_irregular,14623.19,gig_irregular,2185.07,87,3.67,1.55,0.438,16388.9,887.35,0.6824,0.00671,10800.65,False,0,0.0,0.0,0,0,1.0,0,0.677,0.323,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.849414+00:00,gig_irregular,train
cust_e504d346e0,23,Other,Guna,Madhya Pradesh,Tier 3,English,salaried,50714.96,salaried_regular,50714.96,12,29.45,0.89,0.0,101429.92,0.0,0.4567,-0.01919,22554.92,True,1,17631.33,0.348,0,0,1.0,0,0.573,0.335,0.169,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.862455+00:00,stable_salaried,train
cust_6b4c39f3ee,43,Male,Deoria,Uttar Pradesh,Tier 4,Kannada,gig_irregular,15642.8,gig_irregular,2364.61,86,3.68,1.31,0.445,18994.56,1136.92,0.7094,-0.00104,11962.94,False,0,0.0,0.0,0,0,1.0,0,0.709,0.291,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:39:11.868461+00:00,gig_irregular,train
